id_EXIST,lang,tweet,number_annotators,gender_annotators,age_annotators,labels_task1,encoded_annotations
100108,es,gendarme vino mesa voto hablar conmigo mandarin petizo probablemente lindo interpreto ofrecimiento coital microagresion racista,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'YES', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100109,es,ok va pregunta si robin hace dano seria considerada microagresion?,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'NO', 'YES', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100110,es,recuerden decir hombres mas microagresion demuestra necesidad controlar opinion mujer someterla parametros esperas,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
100111,es,aprendido nueva palabra microagresionsunglasses opino acerca relacionado racismo asiaticos dicen exagerando solo sido broma puede decir ofender nadie etc ve video entenderas,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
100112,es,siquiera dan cuenta pensamiento microagresion incluso estan encima artistas grandes aspectos ser coreanos siguen viendo si menos,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
100113,es,pues microagresion introdujo concepto destacar normal dia dia puede ser nociva uso da permite permite reflexionar establecido algodon ofendes escuchas microagresion,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100114,es,verdad rarisimo plan orientacion cara si microagresion,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100116,es,studio_microphone municipal fm enseguidaarrow_forward espacio entrevistas quito 20 alejandra cardenas abogada ddhh explicara concepto microagresion hacia comunidad lgtbiq esfera publicaconsultas calling2510-510 calling2510-2511la radio ciudad,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100117,es,mano pasar microagresiones raciales diario saber dijo persona microagresion preferir responderle si haces salvaje,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100119,es,asi va cosa hipersensibilidad generacion cristal buena consideran microagresion producto supremacia hombre blanco queda contenido encuentre luego deep web cosas tan ofensivas,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'YES', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
100120,es,hola lourdes haciendo estudio agresion-microagresion abuso personal salud pandemiate interesaria ver encuesta ayudarnos recabar mas info fisioterapeutas kinesiologos/as?abrazo,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100121,es,ver si micromachismo defienden pegue hija,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
100124,es,sujetame cubata es? micromachismo libro macro machismo expresion machista copa pino deberia senalada autoridad sancionada sociedad piensa debe ser,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
100125,es,diganle ave diabetes hipertension todas patologias asociadas obesidad diganle cosas serio culpa patriarcado micromachismo,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
100126,es,sabes micromachismo? serie cortometrajes aborda tema rd clapper movie_camera,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
100127,es,si decirle mamita micromachismo entonces si dices hombre papito seria microhembrismo?podria ser considerado falta respeto forma referiste autoridad machismo dejemos mezclar conceptos,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
100128,es,independientemente podes juzgar micromachismo nene dejar pasar alto enferma madre conversaciones hijo si durmio alguien noche basicamente hablan garches madre,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100129,es,joy cabal bajando carro radio hablan claro micromachismo negarle esposa sexo oral periodo joyjoy,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
100130,es,micromachismo decirle celular claramenta identifica femenina,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100131,es,madre miaaaaaa micromachismo?,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
100132,es,gente maten tratar hacerle entender escribio deshumanizo completo tal punto considera cortesia micromachismo,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
100133,es,micromachismo interiorizadojajajajajaja vale mr trabucojoygracias chiste despues larga jornada viene bien reirse,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
100134,es,comentario machistacomo dicen salvame micromachismo pasa solo ciudadanas quejan luz ponemos lavadoras hacemos comida etc etcla subida luz va ciudadanos decir hombres?,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
100135,es,'s account is temporarily unavailable because it violates the twitter media policy learn more,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100137,es,solo saben estan haciendo dano neniux si sufres algun tipo machismo micromachismo abre boca cosas cambian alzas voz,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
100138,es,vamos hombres comprar medicamentos extranjero si detectan micromachismo entremos farmacia,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
100139,es,acabas decir tema micromachismo q x menos vivido mil veces quiso generar cambio k utilizo manera mas vil pensar segundo si puedes ver da mucha pena empatizas,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'YES', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
100140,es,ejemplo si buscas buscadores normales google mas especificos micromachismo mucha informacion asi cada terminos presentes infografia,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100142,es,encanta ver aludidos tratan justificar abusadores luego esten llorando diciendo not all men sobsob,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100143,es,acuerdan jodian not all men? kjj not all women,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
100144,es,not all men manolo casa hace padre sabemos sobra mayoria hacen abuelas/madres tias ninguna duda tambien limpian,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
100146,es,not all men not all trans mmmmmmm pregunto tendran comun?? eggplant,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100147,es,si pudieran vagones mixtos transporte publico espana-ellos respetarian mientras harian ruido internet mostrar desigual ofensivo parece not all men-ellas suben su/novio/amigo/hermano diferente not all men,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
100148,es,sabe fatal leo tuiter veo mundo real 17 veces dicho cambia medico hablando medicos distintos verdad sabe fatal mayoria norma notallmen verdad,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100149,es,ven? discutiendo enesima faceta mas not all men distraje llamaron atencion trabajo detalle,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'NO', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
100150,es,si sabemos not all men suficientes hacer memes relieved,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'NO', 'NO', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
100151,es,pasate x cuenta d anuncia nueva victima d violencia mac hist aparece comentar cada unineuronal woman_facepalming_light_skin_tone importa q aparezca muerta mujer menor x violencia vicari solo vienen explicarnos q bla bla intentaria putear marido not all men,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
100153,es,si not all men hijos camion machirulos inmundos,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'YES', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
100155,es,pensaba pones opinion publica aceptas posibilidad expresen respeto mas si encima alejan bastante aguantar notallmen encima tambien confrontarte gente solo expresa,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'NO', 'NO', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
100156,es,creo hora decidir tener unx hijx pregunta mas importante si eventualmente bancarias ser madre soltera not all men coso tipo padre abandonico demuestre contrario,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'YES', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
100157,es,ejemplo- bla bla bla not all men - no? pues 3 cada 10 hombres feminicidas 6 cada 10 hombres violadores 2 cada 10 pederastasque quereis diga? vendria bien,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'NO', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
100158,es,vez quejarte ley vas marcas not all men bien ofendiditopodrias poner par retweets dices consideras que?,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
100159,es,joder puto asco tios asi luego vendran gilis decir notallmen mira ganan inmensa mayoria hacen mierdas puto reventaba gilipollas joder,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100160,es,hombres delincuentes practicamente delincuentes hombres not all men,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
100162,es,leyendo lyrics all too well 10 minutos creo ninguna forma taylor 2011 escribiera fck the patriarchy engana,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
100164,es,premiere 415 toxic teenage girls black girl predator pedophile wisdom over feelings black community age of aquarius healing,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100166,es,btw cae mal cara delevine verdad si remera peg the patriarchy ayuda,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
100169,es,arranque ano gritando fuck the patriarchy 4 vientos rubia d fondo dios taylor manda folded_hands_light_skin_tonefolded_hands_light_skin_tone,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'YES', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
100171,es,solo puedo pensar escuche fuck the patriarchy,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100172,es,amo favor representacion pegged the patriarchy,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
100173,es,vi video recorde peg the patriarchy grande paulina flexed_biceps_medium-light_skin_tone,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100174,es,like patriarchy literalmente mamasita q buenisima q novio maltratador q puesto cuernos mejor amiga puesto pistola fucking cabeza amenazandola matarla solo average incel wapeoniza ser simpatico tf,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
100175,es,hablamos ninguneo poblacion femenina ensayos clinicos investigacion medica general it's patriarchy baby,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
100176,es,man claims to be the patriarchy shorts traves,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100177,es,escuchando all too well cocina gaby pieza obviamente grito pulmon fuck the patriarchy,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100178,es,maravilloso caiga careta ver realidad violencia mac hist reaccionaria patriarchy mujeres amadrid23oct mujeres alas calles,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'YES', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
100179,es,sentencia cierto recae particular dedicatoria mujeres pus patriarchy verdad roll_eyes,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'YES', 'YES', 'YES']","tensor([1., 0., 0., 1.])"
100180,es,volvi activar ig x chupar pito the patriarchy won again,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
100181,es,marzo marvel celebra dia mujer especial aventuras heroinas tendra varias portadas sera dificil elegir solo of marvel marvel comics dia mujer womens day,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100182,es,feliz dia mujer haz clic cajas ganar puntos cupones,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'YES', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100184,es,diseno branding femme madrid festival benefico dia mujer recaudado donara toda info conciertos madrid festival dise ogr fico poster design womens day,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100185,es,maravillada creacion soha elghany analisis tuits womens day 2021 8m analytics big data data mining ciber feminism internet feminista mujeres red twitter,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
100186,es,kate dobinger-alvarezaustria-hondurasregalanos foto brazos cruzados di prejuiciosunete campanarompiendo pre juicio sbreak the biaiwd2022wan ny angerer moving cultures,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'NO', 'NO', 'YES', 'NO']","tensor([1., 0., 0., 1.])"
100187,es,feliz dia mujer haz clic cajas ganar puntos cupones 1,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100188,es,gran oportunidad crear consciencia raised_handsgracias querida wanny,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100189,es,conferencia pro-empoderamiento mujer realizarse 12 marzo 2022 purple_heartbreak the bias canada canada chc chc 1millonjuntos internati womens day women womens day latin xs his pan xs,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
100190,es,earth_americas the lac women in water survey is open the responses will shape our upcoming webinar on womens day encuesta mujeres agua perspectivas america latina caribe resultados discutiran webinar iwa dia mujer,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100191,es,she in womens day pulsa cajas ganar cupones puntos,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100192,es,projimo mes sera dia derechos mujer lucha cada dia womens day international womens day women,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'YES', 'NO', 'YES']","tensor([1., 0., 0., 1.])"
100193,es,hacen paro antoje dia respetan 8m idea significa dia historiabangbanginterrobang cuelguen fecha merece respeto bangbangraised_fist_medium-light_skin_tone uruguay world 8marzo dia mujer womens day international womens day,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
100194,es,permitir doping pogatchar roglich juego limpio hagan dano ciclismo damos cuenta menos uds?,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']","tensor([1., 0., 0., 1.])"
