id_EXIST,lang,tweet
500195,es,vicepresidenta karen palma en conversatorio internacional en el marco de la celebracion del dia internacional de la igualdad salarial reflexionamos y compartimos experiencias en torno a medidas que contribuyen a reducir la brecha salarial de generotransparen cia salarialfemale_signscales 
500196,es,en quintana roo  titular de la  menciono que existe una brecha salarial de hasta 18% y para combatir este comportamiento se debe dar un mensaje transparente porque permite a las empresas identificar la situacion y cambiarla
500197,es,hay que acabar con la precarizacion laboral esto implica un salario minimo vital salario digno y decente y estabilidad laboral un transito hacia un sistema pensional mas equitativo disminuir la brecha salarial de genero asi sera el cambio 
500198,es,concaem impulsa reducir la brecha salarial de genero y el sistema estatal de cuidados 
500199,es,cada vez q veo un jugador con un apellido llamativo pienso en el bullying q le pudieron haber hecho en el colegio
500200,es, pa q le haces bullying a tu mierda de hermano questionsmiling_impjoyjoy 
500201,es,   es como en el colegio si te hacen bullying deberias dejar que te hagan bullying no te puedes defender dejate de joder si alguien te ataca tienes que responder en igual proporcion sea a los 7 anos o a los 40 anos nunca te dejes de nadie
500202,es,  jajaja muchas gracias smiling_face_with_three_hearts y siiii para poder defendernos de los catorceaneros que nos hacen bullying a los seniors joy
500203,es, todos  le hacen bullying por cuanto mide  yose recordando que lo bueno viene en embases pequenos 
500204,es,en el colombiano salio este video el ano pasado antes de llegar al congreso  aseguro en medio de un concejo que los ciudadanos pueden llamar hijueputas a los funcionarios del estado hoy que es senadora dice que  se ve expuesta a bullying mediatico roflroflroflroflrofl 
500205,es, lo primero necesitas unas caderas que te ayuden y casualmente yo puedo hacerlo
500206,es,hoy un senor decidio ponerse un traje crema con camisa rosa para mover las caderas y yo no pude pensar en otra cosa por el resto del dia
500207,es,bien rico ese movimiento de caderas con karolg g de fondo
500208,es, porque no saben que el cerebro de las mujeres busca ese prototipo ya que es indicativo de buena nutricion y salud lo mismo que una mujer con caderas anchas es indicativo de salud y fertilidad
500209,es,cuando leo eso de que solo para recordarte que tu novio le puede estar picando las caderas a su companera de trabajo y ella se rie cada vez que el lo hace me da como arrecherita porque me imagino esa situacion y es horribleee roflface_with_peeking_eyewoman_getting_massage_light_skin_tone
500210,es,carreras a caballito querias mamau despues te duelen las caderas y no sabes xq joyjoyjoyjoy
500211,es, sensei usted pidio a la chacha?? 
500212,es,le ha debido sentar mal porque me ha contestado a gritos que ella no era la chacha de nadie y que no iba a vaciar basura de otros ok le he preguntado si no le molestaba el olor me ha respondido tambien a gritos que si pero que por orgullo no lo ha hecho ok
500213,es,les super recomiendo la pizza de pollo blanco en la chachaheart_eyesheart_eyesheart_eyes
500214,es,  en primera deja de llamarla chacha ridicula
500215,es, chacha verdad que si eso debe estar patas arriba por alla
500216,es,amo sparklessparkleschabuyaclapclap chacha clapchabuyaclap 
500217,es,ay chicos yo era re fan de pinon fijo cuando era chica hasta tengo una foto con unos lentes re facha y ahora mi infancia fue arruinada en segundos 
500218,es,  callese don amargurahablamos del apoyo de amigos ante el rechazo de la chica obviamente es un volado que le digan si o no eso es lo de menosrelieved
500219,es,la chica hermosisima inalcanzable de mi fb le dio muchos corazones a mi historia omg sparkling_heart
500220,es,se paro una pareja al lado mio y el no paraba de decirle cosas romanticas al oido ellos creian que nadie los escuchaba pero yo estaba ahi con el oido afiladisimo hasta que la chica le dijo podemos hablar de esto en otro lugar? jajaja gracias hermana xq hasta a mi me dio cringe
500221,es,habia una chica que subia videos de como le hacia regalos a su amiga para cuando despierte del coma los viera y hace dos horas subio uno despidiendose de ella  estoy triste
500222,es,onda que estaba re triste hoy y me fui a comprar ropa a los 15 minutos me manda un msj la chica del showroom y me dice que si le podia devolver la campera que compre porque ya la habia vendido y se habia olvidado de descolgarla del percherowoman_facepalming_light_skin_toneme quedo triste no mas woman_shrugging_light_skin_tone
500223,es, siii tenia tantas entradas que podrian haber ido las demas chicas con sus novios y aun le hubiesen sobrado
500224,es,en serio chicas que feos que son sus novios dejenlos y vengan conmigo
500225,es,                 las tenemos todas fichadisimasclapclapclapclapseguramente  salvo papa and daddy 2 las veremos todasnos puede el ansia y la trama verdad chicas?  
500226,es,las chicas que se les hacen los ojos chinitos al sonreir sabran lo perfectas que son?
500227,es,     sanji entrena todos los dias su haki de observacion detectando chicas tiene el radar mas avanzado de la tripulacion en cuanto a mujeres
500228,es,team de la doctora y de las chicas de acuerdo en una unica cosa fora thomas fora shay handshake afazenda14
500229,es,104 cmostrando su talento y popularidadfirebts army white_check_markjin en el torneo abierto de tenistennis de corea eugene investment &amp securities 2022nuevo talento desbloqueadounlockmedal_sports white_check_marktae hyung perfil actualizado bellacamera_flashcon un gran mensaje detras bastano_entry_sign del ciberacoso 2016kissarrow_lower_right 
500230,es,en mi punto de vista se ve mas ciberacoso aqui en twitter para  que otra cosa para el tema de matrimonio igualitario   copy -past  tweets face_with_peeking_eye y es nefasto
500231,es,  vale pero esq esa equivocacion se llama ciberacoso y seguramente la nina a la q le dedico el hilo ahora mismo este muy jodida mientras q la chavala q tratas de defender q tendra ya una edad como para saber q humillar a alguien publicamente esta fatal estara tan requetebien
500232,es,la libertad de expresion enfrento 415 agresiones revela informe 
500233,es,arrow_rightnueva entrada en blog de bibliotecas de  para presentar el ultimo numero de la revista de educacion cuyo monografico se dedica al ciber a co so un problema educativo social y de saludpoint_rightconsulta el blog y accede a os articulos  
500234,es,dpo&ampitlaw noticias dti esta disponible  gracias a    ciber a co so deli to
500235,es,las mujeres trans no quieren borrar a las mujeres cisgenero y los hombres trans no son traidores
500236,es,habia constante mala atencion por parte de la gerencia al area a la que yo trabajaba y la exigencia era maximacontrataron a personas para apoyarnos con un nuevo menu y no es por excluir pero era gente cisgenero que no me hacia sentir seguro en colaboracion
500237,es,el punto de la encuesta no discrimina entre hombre y mujer sino entre cisgenero y otras identidades no esta tan dificil 
500238,es,  eso d encasillar a malas personas solamente porq son cisgenero thinkingtambien es re  ? echarle la culpa a los demas victimizandose ej todos son malos acepta que vos permitiste todo lo que te hicieron y que obviamente elegiste mal aprende de eso no te encierres en todos son malos
500239,es,pues nada teniendo literalmente un ataque de ansiedad porque he escrito que el aborto es una experiencia por la que pasan mujeres cisgenero cuando queria poner por la que no solo pasan mujeres cisgenero o poner por la que pasan personas afab que tal vuestro viernes?
500240,es, porque yo soy cis y soy lesbiana ser cisgenero es identificarte con el sexo con el que naciste
500241,es,os recuerdo que tenemos el 1 y 2 de octubre un congreso de coeducacion con clavico si nunca has venido a uno de nuestros congresos no sabes lo que te pierdes son congresos especiales apuntate no te arrepentiras toda la info en 
500242,es,no hay que transformar nada no hace falta inventar nada nuevo la solucion es la coeducacion asi se educa en igualdad raised_handsraised_hands
500243,es, esa ley es una tontada acaso las mujeres que follan sin ganas con sus parejas las que cuidan etc dicen no? la sumision es consentida lo que se debe es educar en la rebeldia y el feminismo coeducacion y no leyes trans
500244,es,datedate tienes ganas de congreso? en octubre el  womenswomens organiza el tercer congreso andaluz de coed ucac in en cd izclosed_bookclosed_book 
500245,es,las feministas no nos callaremos no permitimos que pornifiqueis a los menores coeducacion real ya seguiremos denunciando la agenda antifeminista queer
500246,es,comienza el taller impartido por ana magallanes sobre coeducacion para prevenir la violencia machista eyes   
500247,es,    no caigas en ridicules sabes a lo que me refiero di algunas caracteristicas pero hay mas y un muntiaco se puede diferencia de un perro asi como una mujer de un hombre
500248,es,guatemala como  nos unimos a la  para honrar a myrna mack como una mujer quien con su vida dio voz a quienes en el silencio clamaban por justicia por una vida digna 32aosmyrnamack video de la fundacion myrna mack 
500249,es, de hecho ya confirmaron que es chica bihldorff vicepresidente senior de desarrollo y publicacion de nintendo dio a conocer que el personaje se identifica como una mujer
500250,es,mucha gente me percibe como una mujer fuerte inteligente y decididasi supieran que hoy llore nomas porque mi platano estaba verde y sabia bien pinche feo pero yo tenia mucha hambre
500251,es,  roberto vuelves a caer en lo mismo denostas sus argumentos solo por ser hombre y opus dei el feminismo es ante todo una idea filosofica y como tal tiene el mismo derecho para opinar un hombre opus dei como una mujer feminista radical
500252,es,me gustaria ser conocida como una mujer inteligente una mujer valiente una mujer carinosa una mujer que ensena siendo superhero_woman-maya angeloumartes de lectura 
500253,es,soy como una nina pequena q necesita una taza de colacao calentita para dormir
