id_EXIST,lang,tweet,number_annotators,gender_annotators,age_annotators,labels_task1
100093,es,  esa vieja qlia no sabe ni 1 we,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'NO']"
100094,es,  d pseudo transgresores que son complices por inanicion o tienen ideologias de mierda que prefieren ser showmans en el status quo laje milei que son la respuesta argentina a paul joseph watson ben shapiro y milo yiannopoulos o basicamente los mgtow3/4,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'NO', 'YES', 'YES', 'YES']"
100095,es,no sabia que dentro de los mgtow habia tambien gente igual de arrastrada que los aliades pidiendo perdon a cada pasosi es que al final todo sera igual,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'YES', 'NO', 'YES']"
100096,es, mgtow y asi sera por algunos anos  no he encontrado otra alternativa,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
100097,es,           el unico que se compadeceria por verme llorar es mi papa ninguna otra persona de ningun sexo lo haria,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
100098,es,  me an contado que este gueveta de sepulveda es prepotenteleantaoraja,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'NO', 'YES', 'NO']"
100099,es, tengo entendido que la mayoria de hombres dan dinero mas seguido,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'YES', 'NO', 'NO']"
100100,es,gente que no es mgtow discutiendo quien de todos es mas mgtow pura sangreluego dice sandman que el manifiesto 30 no aporta nada como se nota que no conoce la mentalidad y la picaresca hispanica ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']"
100101,es,digo esto por que its just plain rude se puede interpretar como una microagresion y te da aires de que te crees superior yo nunca hago estopor lo menos a mi mami y papi me criaron con modales y me ensenaron a respetar a las personas,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'NO', 'YES', 'NO']"
100102,es, creo que hay algo de pasivoagresivo y manipuladorgente que hace sentir culpable a otros de cualquier vaina es para aplicarles luego chantaje emocionalun fren una vez me dijo que asumir que el esta mal porque esta desempleado es una microagresionno los oporto ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'NO', 'YES', 'NO', 'NO']"
100103,es, no te lei en su momento y ya todo paso pero te devolvere esta microagresion face_with_tears_of_joy,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'NO', 'NO', 'NO']"
100104,es,nunca vi a tanta gringa celebrando que los paises pobres que nunca tenemos nada nos quedemos sin nada otra vez pueden decir lo que quieran pero si tiene aires de microagresion y las odio ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']"
100105,es,y mas aun casi siempre va acompanado de una agresion fisica y asi hablan de microagresion por cualquier caballa ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']"
100106,es,        un noble salvaje italiano garcha durante 300 paginas sin miedo a cometer una microagresionme encanto como describe el triste panorama actual de la edicion literaria aunque el lo suscriba a eeuu no cambiaremos el mundo pero al menos cambiamos de tema como pedia joyce,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'YES']"
100107,es, lo conseguiste lalu la portada paso de gustarme much a no gustarme nada  visto al lado de la de messipues si yo te digo que yo me identifico mil veces mas con ella en estas fotos pero ese no es el punto si es microagresion,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'YES', 'YES', 'NO']"
100108,es,un gendarme vino a mi mesa de voto para hablar conmigo en mandarin petizo y probablemente lindo lo interpreto como un ofrecimiento coital y no como una microagresion racista,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'YES', 'NO', 'NO']"
100109,es,ok va pero tengo una pregunta si robin nos hace dano seria considerada una microagresion?,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'NO', 'YES', 'NO', 'NO']"
100110,es,y recuerden que decir no todos los hombres no es mas que una microagresion que demuestra tu necesidad de controlar la opinion de una mujer y someterla a los parametros de lo que tu esperas que ella sea ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
100111,es,he aprendido una nueva palabra microagresionsmiling_face_with_sunglasses cuando opino acerca de algo relacionado con el racismo contra los asiaticos me dicen algunos que estoy exagerando o que solo ha sido una broma y ya no se puede decir nada sin ofender a nadie etc ve este video y ya entenderas ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'YES', 'YES']"
100112,es,ni siquiera se dan cuenta que ese pensamiento es una microagresion porque ellos incluso estan por encima de algunos artistas grandes en todos los aspectos pero por ser coreanos los siguen viendo como si fueran menos,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'YES']"
100113,es,    pues no la microagresion se introdujo como concepto para destacar algo que es normal en el dia a dia y que puede ser nociva por el uso que se le da no se permite todo se nos permite reflexionar sobre lo establecido de algodon tu que te ofendes cuando escuchas microagresion,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'NO', 'NO', 'NO']"
100114,es, no se pero la verdad fue rarisimo en plan lo de la orientacion fue muy por la cara no se si es microagresion o que,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']"
100115,es,via  sobre la importancia de disculparnos adecuadamente al cometer una microagresion asumiendo nuestra responsabilidad ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'NO', 'YES', 'YES']"
100116,es,studio_microphone municipal fm enseguidaplay_button en el espacio de  entrevistas de quito 20 alejandra cardenas abogada en ddhh nos explicara el concepto de microagresion hacia la comunidad lgtbiq en la esfera publicaconsultas al  mobile_phone_with_arrow2510-510 mobile_phone_with_arrow2510-2511la radio de la ciudad ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
100117,es,mano pasar por microagresiones raciales a diario es saber que lo que te dijo la persona es una microagresion pero preferir no responderle porque si lo haces eres un salvaje,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
100118,es, ahora hay una serie de terminos que ni los que lo usan saben de que rayos estan hablando pej discurso de odio microagresion etc estan parados en una filosofia vacia o que ni ellos mismos conocen a fondo,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'NO', 'YES', 'YES']"
100119,es,asi como va la cosa por la hipersensibilidad de esta generacion de cristal buena para nada y que todo lo consideran microagresion producto de la supremacia del hombre blanco no queda mucho para que el contenido que se encuentre luego en la deep web sean cosas tan ofensivas ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'YES', 'NO', 'YES']"
100120,es, hola lourdes en la  estamos haciendo un estudio sobre agresion-microagresion y abuso al personal de la salud durante la pandemiate interesaria ver la encuesta y ayudarnos a recabar mas info de fisioterapeutas y kinesiologos/as?abrazo,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'NO', 'NO', 'NO']"
100121,es,   a ver si tu y tu micromachismo defienden a quien pegue a tu hija,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
100122,es,same nunca lo tome como micromachismo face_with_raised_eyebrow o sea igual no tengo flaco jaja ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'YES', 'NO', 'YES', 'YES']"
100123,es,   se llama micromachismo y podeis ayudar a frenarlo vosotros tambien os lo agradeceriamos mucho winking_face,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'NO', 'YES', 'YES']"
100124,es,sujetame el cubata que es? un micromachismo de libro o macro machismo es una expresion machista como la copa de un pino que deberia estar senalada por la autoridad y sancionada por la sociedad que piensa como debe ser  ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'YES', 'YES', 'YES']"
100125,es, diganle eso a los ave diabetes hipertension y todas esas patologias asociadas a la obesidad pero diganle cosas en serio no que es culpa del patriarcado y del micromachismo,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']"
100126,es,sabes que es el micromachismo? un serie de cortometrajes aborda el tema en rd  clapper_board movie_camera,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'YES', 'YES']"
100127,es,  si decirle mamita es micromachismo entonces si le dices a un hombre papito seria microhembrismo?podria ser considerado falta de respeto por la forma que te referiste a una autoridad pero no tiene nada de machismo dejemos de mezclar los conceptos,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'YES', 'YES', 'YES']"
100128,es,   independientemente de lo que sea no podes juzgar de micromachismo a un nene sin dejar pasar en alto que la enferma de la madre tiene conversaciones con el hijo de sobre si durmio o no con alguien a la noche basicamente hablan de los garches que tiene la madre,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'NO', 'NO']"
100129,es, face_with_tears_of_joy cabal bajando del carro y en la radio hablan claro que es micromachismo negarle a tu esposa sexo oral durante su periodo face_with_tears_of_joyface_with_tears_of_joy,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
100130,es, es micromachismo decirle el celular cuando claramenta se identifica con la a como femenina ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'YES', 'NO', 'NO']"
100131,es, madre miaaaaaa esto es un micromachismo? ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']"
100132,es,  gente no se maten en tratar de hacerle entender lo que escribio se deshumanizo por completo a tal punto que considera la cortesia como micromachismo,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'NO']"
100133,es,   micromachismo interiorizadojajajajajaja vale mr trabucoface_with_tears_of_joygracias por el chiste despues de una larga jornada viene bien reirse,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']"
100134,es, esto es un comentario machistacomo dicen en salvame un micromachismo que pasa que solo las ciudadanas se quejan de la luz por que ponemos lavadoras hacemos la comida etc etcla subida de la luz no va con los ciudadanos es decir con los hombres?,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']"
100135,es,'s account is temporarily unavailable because it violates the twitter media policy learn more,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
100136,es,estos dias en un curso de sensibilizacion de genero hablabamos de micro machismo entre ellos la sobrecarga femenina de  labores  domesticas basada en esta inutilidad aprendida y que cuando nos rebelamos se nos tacha de  exageradas  o histericas que es otro micromachismo ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'YES', 'NO', 'NO', 'YES']"
100137,es,solo no saben que te estan haciendo dano neniux si sufres algun tipo de machismo o micromachismo abre la boca las cosas no cambian hasta que alzas la voz,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
100138,es, vamos que los hombres tendremos que comprar los medicamentos en el extranjero por si detectan un micromachismo cuando entremos en la farmacia,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']"
100139,es,   acabas de decir que es un tema de micromachismo q x lo menos yo lo he vivido mil veces y ella quiso generar un cambio y k lo utilizo de la manera mas vil sin pensar ni un segundo en ella si eso no lo puedes ver me da mucha pena porque no empatizas con ella,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'YES', 'NO', 'YES']"
100140,es,   por ejemplo si buscas en buscadores normales como google o en otros mas especificos micromachismo hay mucha informacion y asi con cada uno de los terminos presentes en la infografia,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'NO', 'NO', 'NO', 'NO', 'NO']"
100141,es,los hombres se dividen enno todos somos asi not all men etcytodos somos asi es nuestro instinto woozy_facegorillagorillagorillagorillacual sera el bando ganador? thinking_facethinking_facethinking_face ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'NO', 'NO', 'YES', 'YES']"
100142,es,  me encanta ver a aludidos que tratan de justificar a los abusadores luego no esten llorando diciendo not all men loudly_crying_faceloudly_crying_face,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'YES', 'NO', 'NO', 'NO']"
100143,es,se acuerdan cuando ellas jodian con not all men? kjj not all women ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'YES', 'YES', 'YES']"
100144,es,  not all men manolo en mi casa la hace mi padre pero sabemos de sobra que en la mayoria la hacen abuelas/madres y tias no hay ninguna duda tambien son las que limpian,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
100145,es,hasta el higo de que me digan al oido not all men rectifica tu discurso porque tu frasecita me ha herido kitchen_knifekitchen_knifekitchen_knifekitchen_knifekitchen_knife,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'YES', 'YES', 'NO']"
100146,es, not all men not all trans mmmmmmm me pregunto que tendran en comun?? eggplant,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'NO', 'NO', 'NO', 'NO']"
100147,es,si pudieran vagones no mixtos en el transporte publico en espana-ellos no lo respetarian mientras que harian ruido por internet para mostrar lo desigual y ofensivo que les parece porque not all men-ellas suben a su/novio/amigo/hermano porque el es diferente not all men,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']"
100148,es, a mi me sabe fatal pero lo que leo en tuiter no es lo que veo en el mundo real 17 veces me han dicho cambia de medico hablando de medicos distintos de verdad que me sabe fatal por vosotros pero no sois la mayoria ni la norma es un poco notallmen de verdad,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'NO', 'NO', 'NO', 'NO']"
100149,es,ya ven? todo por estar discutiendo una enesima faceta mas de not all men me distraje y ya me llamaron la atencion en el trabajo por un detalle que se me fue ,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['NO', 'YES', 'NO', 'NO', 'NO', 'YES']"
100150,es, si ya sabemos que no todos not all men pero los suficientes para hacer memes relieved_face,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'NO', 'NO', 'NO', 'YES', 'NO']"
100151,es,  pasate x la cuenta d  cuando anuncia una nueva victima d violencia mac hist a aparece a comentar cada unineuronal woman_facepalming_light_skin_tone no les importa q aparezca muerta otra mujer o menor x violencia vicari a solo vienen a explicarnos q bla bla intentaria putear al marido y not all men,6,"['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']"
